title,duration,views,likes,comments,published_at,engagement,duration_minutes,channel_name,date,time
Should Art Be Political?,PT12M45S,55717,2749,117,2025-02-06T17:00:43Z,0.0514385196618626,12.75,CrashCourse,2025-02-06,05:00:43 PM
What Do Sex and Gender Have to Do with Religion?: Crash Course Religions #20,PT12M43S,156984,8179,0,2025-02-04T17:00:09Z,0.0521008510421444,12.716666666666669,CrashCourse,2025-02-04,05:00:09 PM
Is Utopia Actually Possible?,PT11M5S,73264,3381,86,2025-01-30T17:01:05Z,0.0473220135400742,11.083333333333334,CrashCourse,2025-01-30,05:01:05 PM
Are Science and Religion Compatible?: Crash Course Religions #19,PT12M13S,137237,6743,0,2025-01-28T17:00:41Z,0.0491339799033788,12.216666666666669,CrashCourse,2025-01-28,05:00:41 PM
Philosophies of Punishment & The Prison Abolition Movement,PT11M3S,81414,4016,164,2025-01-23T17:00:58Z,0.051342520942344,11.05,CrashCourse,2025-01-23,05:00:58 PM
"Religion, Spirituality, and the Supernatural: Crash Course Religions #18",PT13M6S,119684,5863,57,2025-01-21T19:15:01Z,0.0494635874469436,13.1,CrashCourse,2025-01-21,07:15:01 PM
Political Cosmopolitanism,PT13M3S,70454,3380,75,2025-01-16T17:01:10Z,0.0490390893348851,13.05,CrashCourse,2025-01-16,05:01:10 PM
The dynamics of e^(πi),PT1M46S,607239,19076,235,2025-10-12T12:40:46Z,0.0318013171090789,1.7666666666666666,3Blue1Brown,2025-10-12,12:40:46 PM
But what is a Laplace Transform?,PT34M41S,650596,28275,1215,2025-10-12T11:19:53Z,0.0453276687836998,34.68333333333333,3Blue1Brown,2025-10-12,11:19:53 AM
The Physics of Euler's Formula | Laplace Transform Prelude,PT27M49S,526252,25724,1064,2025-10-05T13:53:28Z,0.0509033694883819,27.816666666666663,3Blue1Brown,2025-10-05,01:53:28 PM
What was Euclid really doing? | Guest video by Ben Syversen,PT33M29S,464525,18838,1107,2025-09-18T14:13:05Z,0.0429363328130886,33.483333333333334,3Blue1Brown,2025-09-18,02:13:05 PM
Incomplete open cubes,PT1M12S,157167,5998,61,2025-09-07T12:25:58Z,0.0385513498380703,1.2,3Blue1Brown,2025-09-07,12:25:58 PM
Exploration & Epiphany | Guest video by Paul Dancstep,PT52M12S,370874,17816,960,2025-09-07T12:25:03Z,0.0506263582780135,52.2,3Blue1Brown,2025-09-07,12:25:03 PM
Simulating and understanding phase change | Guest video by Vilas Winstein,PT41M3S,369191,14349,535,2025-08-28T14:00:47Z,0.0403151756137067,41.05,3Blue1Brown,2025-08-28,02:00:47 PM
How AI connects text and images,PT1M43S,71938,2583,35,2025-08-21T18:24:11Z,0.0363924490533515,1.7166666666666668,3Blue1Brown,2025-08-21,06:24:11 PM
The AI that solved IMO Geometry Problems | Guest video by @Aleph0,PT13M31S,363416,20636,998,2025-08-17T13:02:50Z,0.0595295749224029,13.516666666666667,3Blue1Brown,2025-08-17,01:02:50 PM
But how do AI images and videos actually work? | Guest video by Welch Labs,PT37M20S,1213197,47680,1622,2025-07-25T12:14:11Z,0.0406380826856644,37.333333333333336,3Blue1Brown,2025-07-25,12:14:11 PM
Where my explanation of Grover’s algorithm failed,PT16M23S,542046,23833,1878,2025-05-04T11:45:24Z,0.0474332436730462,16.383333333333333,3Blue1Brown,2025-05-04,11:45:24 AM
But what is quantum computing?  (Grover's Algorithm),PT36M54S,2343848,76087,3148,2025-04-30T12:32:19Z,0.0338055198118649,36.9,3Blue1Brown,2025-04-30,12:32:19 PM
Testing your intuition for quantum computing,PT1M41S,1205279,33669,382,2025-04-30T12:32:13Z,0.0282515500560451,1.6833333333333331,3Blue1Brown,2025-04-30,12:32:13 PM
How to measure nearby galaxies,PT1M3S,165773,4196,51,2025-04-20T19:36:10Z,0.0256193710676648,1.05,3Blue1Brown,2025-04-20,07:36:10 PM
Measuring the distance to Venus without radar,PT2M21S,400393,19210,245,2025-04-08T13:45:00Z,0.0485897605602495,2.35,3Blue1Brown,2025-04-08,01:45:00 PM
Measuring the speed of light using Jupiter's moons,PT1M45S,2288230,96255,913,2025-04-07T15:57:13Z,0.0424642627707879,1.75,3Blue1Brown,2025-04-07,03:57:13 PM
The tragic tale of Guillaume Le Gentil,PT56S,279403,12166,198,2025-03-27T16:01:04Z,0.0442514933626339,0.9333333333333332,3Blue1Brown,2025-03-27,04:01:04 PM
Zooming out by powers of 10,PT1M38S,2642978,155958,2184,2025-03-26T18:37:29Z,0.0598347772853198,1.6333333333333333,3Blue1Brown,2025-03-26,06:37:29 PM
Why colliding blocks compute pi,PT26M7S,4123288,101060,2710,2025-03-13T15:36:52Z,0.0251668086245734,26.116666666666667,3Blue1Brown,2025-03-13,03:36:52 PM
When being beautifully wrong leads to discovery,PT1M1S,2361761,142247,789,2025-02-28T15:00:44Z,0.0605632830756372,1.0166666666666666,3Blue1Brown,2025-02-28,03:00:44 PM
Why the ancient Greeks rejected heliocentrism,PT1M46S,1304842,93613,1963,2025-02-27T15:00:48Z,0.0732471824174881,1.7666666666666666,3Blue1Brown,2025-02-27,03:00:48 PM
How to estimate the distance to the sun,PT1M32S,1373571,75632,1001,2025-02-26T15:01:03Z,0.0557910730497367,1.5333333333333332,3Blue1Brown,2025-02-26,03:01:03 PM
How Aristarchus deduced the distance to the moon,PT53S,126417,7477,111,2025-02-25T15:00:57Z,0.0600235727789775,0.8833333333333333,3Blue1Brown,2025-02-25,03:00:57 PM
Terence Tao continuing history’s cleverest cosmological measurements,PT25M35S,1134075,49964,1895,2025-02-23T14:54:42Z,0.0457280162246764,25.58333333333333,3Blue1Brown,2025-02-23,02:54:42 PM
How Earth's size was computed by Eratosthenes,PT2M7S,271141,10633,276,2025-02-12T15:00:17Z,0.0402336791558635,2.1166666666666667,3Blue1Brown,2025-02-12,03:00:17 PM
Terence Tao on the cosmic distance ladder,PT28M33S,3433325,120696,3803,2025-02-08T13:35:15Z,0.0362619326745938,28.55,3Blue1Brown,2025-02-08,01:35:15 PM
Measuring the earth with Terence Tao,PT1M22S,433708,24070,419,2025-02-08T13:35:06Z,0.0564642570577439,1.3666666666666667,3Blue1Brown,2025-02-08,01:35:06 PM
The topology of two-note chords,PT2M3S,1114332,68948,604,2025-01-30T15:00:25Z,0.0624158688792927,2.05,3Blue1Brown,2025-01-30,03:00:25 PM
The barber pole optical mystery,PT3M,892447,53601,539,2025-01-06T15:37:38Z,0.060664666921397,3.0,3Blue1Brown,2025-01-06,03:37:38 PM
Monge's Theorem,PT59S,2219315,109077,470,2024-12-29T16:00:54Z,0.0493607261700119,0.9833333333333332,3Blue1Brown,2024-12-29,04:00:54 PM
Thinking through double slits,PT1M49S,590678,33677,320,2024-12-26T16:48:04Z,0.0575558933970792,1.8166666666666669,3Blue1Brown,2024-12-26,04:48:04 PM
The inscribed square problem,PT58S,4173499,194002,942,2024-12-24T18:46:12Z,0.0467099668647338,0.9666666666666668,3Blue1Brown,2024-12-24,06:46:12 PM
This open problem taught me what topology is,PT27M26S,1904896,66426,2210,2024-12-24T17:50:32Z,0.0360313633920172,27.433333333333334,3Blue1Brown,2024-12-24,05:50:32 PM
The meaning within the Mandelbrot set,PT1M45S,722273,49417,331,2024-11-24T17:00:57Z,0.068877003570672,1.75,3Blue1Brown,2024-11-24,05:00:57 PM
The scale of training LLMs,PT32S,389895,20539,450,2024-11-20T15:07:29Z,0.0538324420677361,0.5333333333333333,3Blue1Brown,2024-11-20,03:07:29 PM
Large Language Models explained briefly,PT7M58S,4040980,134013,1843,2024-11-20T15:07:15Z,0.0336195675306485,7.966666666666667,3Blue1Brown,2024-11-20,03:07:15 PM
This puzzle is trickier than it seems,PT1M45S,1308383,74487,688,2024-11-19T19:06:45Z,0.0574564175780333,1.75,3Blue1Brown,2024-11-19,07:06:45 PM
Sphere surface area proof sketch,PT1M25S,1491698,96356,432,2024-11-17T16:00:10Z,0.0648844471199934,1.4166666666666667,3Blue1Brown,2024-11-17,04:00:10 PM
Newton’s Fractal is beautiful,PT3M,199752,13748,124,2024-11-16T16:53:52Z,0.0694461131803436,3.0,3Blue1Brown,2024-11-16,04:53:52 PM
The Triangle Of Power,PT2M27S,518228,41994,672,2024-11-15T15:58:23Z,0.0823305572064805,2.45,3Blue1Brown,2024-11-15,03:58:23 PM
The twirling tiles puzzle,PT1M,243287,11274,99,2024-11-13T18:01:06Z,0.0467472573544825,1.0,3Blue1Brown,2024-11-13,06:01:06 PM
A bizarre probability fact,PT2M49S,1521667,111923,989,2024-11-12T23:09:05Z,0.0742028314999273,2.8166666666666664,3Blue1Brown,2024-11-12,11:09:05 PM
Five puzzles for thinking outside the box,PT29M42S,1580255,59505,2424,2024-11-08T13:34:50Z,0.0391892447737865,29.7,3Blue1Brown,2024-11-08,01:34:50 PM
LLMs are next-word predictors,PT49S,190886,11132,137,2024-11-04T15:24:37Z,0.059035235690412,0.8166666666666667,3Blue1Brown,2024-11-04,03:24:37 PM
How I animate 3Blue1Brown | A Manim demo with Ben Sparks,PT53M41S,2357850,78512,2161,2024-10-12T13:00:39Z,0.0342146446974998,53.68333333333333,3Blue1Brown,2024-10-12,01:00:39 PM
Hologram preview,PT58S,61774,3716,47,2024-10-11T14:00:27Z,0.0609155955580017,0.9666666666666668,3Blue1Brown,2024-10-11,02:00:27 PM
Holograms are wild (full video linked above),PT55S,1995601,118690,842,2024-10-05T15:35:00Z,0.0598977450903261,0.9166666666666666,3Blue1Brown,2024-10-05,03:35:00 PM
How are holograms possible?,PT46M24S,5499681,141610,5227,2024-10-05T15:31:58Z,0.0266991849163615,46.4,3Blue1Brown,2024-10-05,03:31:58 PM
How might LLMs store facts | Deep Learning Chapter 7,PT22M43S,1673713,45966,1316,2024-08-31T12:11:19Z,0.0282497656408237,22.716666666666665,3Blue1Brown,2024-08-31,12:11:19 PM
In the vector space of all advice...,PT57S,287558,16274,124,2024-05-22T17:56:07Z,0.0570250175616745,0.95,3Blue1Brown,2024-05-22,05:56:07 PM
The weirdest stuff orbiting Earth - Jim Bentley and Imogen Ellen Napper,PT5M23S,81067,2997,138,2025-10-16T15:00:29Z,0.0386717159880099,5.383333333333334,TED-Ed,2025-10-16,03:00:29 PM
Are vampire bats dangerous? - Imran Razik,PT5M59S,116211,4377,216,2025-10-14T15:00:53Z,0.03952293672716,5.983333333333333,TED-Ed,2025-10-14,03:00:53 PM
Inside the mind of a drummer | Think Like A Musician,PT7M33S,140427,4696,130,2025-10-09T15:01:56Z,0.034366610409679,7.55,TED-Ed,2025-10-09,03:01:56 PM
How exactly do inhalers work? - Anna Rothschild,PT4M40S,276547,7941,235,2025-10-07T15:00:58Z,0.0295645948066693,4.666666666666667,TED-Ed,2025-10-07,03:00:58 PM
Your phone’s camera isn’t as good as you think - Rachel Yang,PT4M20S,274232,8189,310,2025-10-02T15:00:59Z,0.030992006767992,4.333333333333333,TED-Ed,2025-10-02,03:00:59 PM
The Greek myth of the Fates’ prophecy - Iseult Gillespie,PT4M55S,267558,7936,307,2025-09-30T15:00:30Z,0.0308082733463398,4.916666666666667,TED-Ed,2025-09-30,03:00:30 PM
Is it really that bad to eat cookie dough? - Emma Bryce,PT5M5S,393660,10015,354,2025-09-25T15:03:12Z,0.026339988822842,5.083333333333333,TED-Ed,2025-09-25,03:03:12 PM
The myth of Dionysus’ drunken revenge - Iseult Gillespie,PT5M49S,260497,7534,322,2025-09-23T15:00:35Z,0.0301577369413083,5.816666666666666,TED-Ed,2025-09-23,03:00:35 PM
How do sinkholes swallow entire houses and cities? - Elise Cutts,PT4M36S,170106,5147,183,2025-09-18T15:04:17Z,0.0313334038775822,4.6,TED-Ed,2025-09-18,03:04:17 PM
How to improve your singing | Think Like A Musician,PT5M46S,769210,9038,177,2025-09-16T15:02:05Z,0.0119798234552332,5.766666666666667,TED-Ed,2025-09-16,03:02:05 PM
"If you had the chance to be immortal, would you take it? - Sarah Stroud and Michael Vazquez",PT5M40S,1123707,26952,4230,2025-09-11T15:01:16Z,0.0277492264442599,5.666666666666667,TED-Ed,2025-09-11,03:01:16 PM
"What are truffles, and why are they so expensive? - Carolyn Beans",PT6M29S,447577,10804,257,2025-09-09T15:01:31Z,0.0247130661316376,6.483333333333333,TED-Ed,2025-09-09,03:01:31 PM
How we got hooked on credit cards - Nidhi Upadhyaya,PT4M55S,167706,5870,271,2025-09-04T15:00:50Z,0.0366176523201316,4.916666666666667,TED-Ed,2025-09-04,03:00:50 PM
Can humans be trusted with control over genetics? - Michael Vazquez and Raye Ploeger,PT5M12S,116830,4371,607,2025-09-02T15:00:11Z,0.0426089189420525,5.2,TED-Ed,2025-09-02,03:00:11 PM
Why are there so many different kinds of dogs? - Kathleen Morrill Pirovich,PT5M6S,359834,8899,261,2025-08-28T15:00:52Z,0.0254561825730753,5.1,TED-Ed,2025-08-28,03:00:52 PM
Can you figure out the savanna mystery? - Cella Wright,PT6M15S,325623,10712,385,2025-08-26T15:00:41Z,0.034079288010982,6.25,TED-Ed,2025-08-26,03:00:41 PM
Can saunas make you live longer? - Max G. Levy,PT5M1S,821300,18676,643,2025-08-21T15:00:38Z,0.0235224643857299,5.016666666666667,TED-Ed,2025-08-21,03:00:38 PM
"Mood lighting, mating, and murder: The scintillating lives of fireflies - Emily A. Geest",PT5M5S,110393,4211,119,2025-08-19T15:00:46Z,0.0392235014901307,5.083333333333333,TED-Ed,2025-08-19,03:00:46 PM
How smart are crows? - Katharina Brecht,PT4M49S,869313,26658,864,2025-08-14T15:00:43Z,0.0316594828329957,4.816666666666666,TED-Ed,2025-08-14,03:00:43 PM
The ginormous collision that tilted our planet - Elise Cutts,PT4M56S,138228,5784,230,2025-08-12T15:00:38Z,0.0435078276470758,4.933333333333334,TED-Ed,2025-08-12,03:00:38 PM
What should you do if you accidentally cut off your finger? - Jason Hoellwarth,PT5M51S,859193,19558,948,2025-08-07T15:00:29Z,0.0238665817808105,5.85,TED-Ed,2025-08-07,03:00:29 PM
5 ways to connect with people,PT8M9S,178910,6091,99,2025-08-05T14:58:07Z,0.034598401430887,8.15,TED-Ed,2025-08-05,02:58:07 PM
The Greek tragedy of Oedipus' daughter - Stephen Esposito,PT5M41S,282722,8658,250,2025-07-31T15:54:08Z,0.0315079831070804,5.683333333333334,TED-Ed,2025-07-31,03:54:08 PM
How to speak with meaning,PT10M24S,190490,7949,119,2025-07-29T15:01:32Z,0.0423539293401228,10.4,TED-Ed,2025-07-29,03:01:32 PM
What your poop can tell you about your health - Hannibal Person,PT5M59S,350343,8711,425,2025-07-24T15:00:32Z,0.0260773013874973,5.983333333333333,TED-Ed,2025-07-24,03:00:32 PM
What’s the best way to give a presentation?,PT8M7S,362727,14052,245,2025-07-22T15:00:08Z,0.0394153178561287,8.116666666666667,TED-Ed,2025-07-22,03:00:08 PM
What happens to your brain without any social contact? - Terry Kupers,PT6M52S,4172039,145046,8337,2025-07-17T15:00:56Z,0.0367645173019715,6.866666666666667,TED-Ed,2025-07-17,03:00:56 PM
How to communicate clearly,PT7M11S,390877,18240,196,2025-07-15T15:00:33Z,0.0471657324426865,7.183333333333334,TED-Ed,2025-07-15,03:00:33 PM
Why is it so hard to get rid of bed bugs? - Gale E. Ridge,PT6M24S,276100,6304,396,2025-07-10T15:00:52Z,0.0242665700833031,6.4,TED-Ed,2025-07-10,03:00:52 PM
How to uncover your best ideas,PT4M1S,236558,6274,173,2025-07-08T15:00:37Z,0.027253358584364,4.016666666666667,TED-Ed,2025-07-08,03:00:37 PM
Are there really dead wasps in figs? - Carolyn Beans,PT5M20S,832348,16638,757,2025-07-03T15:47:40Z,0.0208987106354553,5.333333333333333,TED-Ed,2025-07-03,03:47:40 PM
What happens when you share an idea?,PT5M30S,236825,7062,207,2025-07-01T14:58:50Z,0.0306935500897287,5.5,TED-Ed,2025-07-01,02:58:50 PM
How did NASA touch the Sun without melting?,PT5M48S,397214,10130,414,2025-06-26T15:01:16Z,0.0265448851248948,5.8,TED-Ed,2025-06-26,03:01:16 PM
The physics behind Einstein’s most famous equation - Lindsay DeMarchi and Fabio Pacucci,PT5M26S,330994,10482,350,2025-06-24T15:01:18Z,0.03272566874324,5.433333333333334,TED-Ed,2025-06-24,03:01:18 PM
Ethical dilemma: Should knowledge be free? - Michael Vazquez and Will Kanwischer,PT6M1S,269195,9275,762,2025-06-18T15:00:48Z,0.0372852393246531,6.016666666666667,TED-Ed,2025-06-18,03:00:48 PM
Why was bloodletting so popular? - Stephanie Honchell Smith,PT6M33S,237491,6056,243,2025-06-17T15:00:56Z,0.0265231103494448,6.55,TED-Ed,2025-06-17,03:00:56 PM
The dark history of Graham crackers - Stephanie Honchell Smith,PT5M44S,633950,14922,598,2025-06-12T15:01:22Z,0.0244814259799668,5.733333333333333,TED-Ed,2025-06-12,03:01:22 PM
How much do you really know about Ancient Rome? - Stephanie Honchell Smith,PT6M21S,413644,12300,382,2025-06-10T15:01:37Z,0.030659214203518,6.35,TED-Ed,2025-06-10,03:01:37 PM
The surprising new treatment for mental illness - Anees Bahji,PT6M27S,260220,8387,398,2025-06-05T15:01:23Z,0.0337598954730612,6.45,TED-Ed,2025-06-05,03:01:23 PM
Why do so many cultures have dragon legends? - Timothy J. Burbery,PT5M31S,1679819,65976,2056,2025-06-03T15:00:55Z,0.0404996014451557,5.516666666666667,TED-Ed,2025-06-03,03:00:55 PM
Would you eat a ghost pepper for a prize? - Dan Kwartler,PT5M20S,344703,8372,203,2025-05-29T15:00:51Z,0.0248764878750692,5.333333333333333,TED-Ed,2025-05-29,03:00:51 PM
The trillion dollar paradox - George Zaidan,PT5M41S,385942,11266,585,2025-05-27T15:00:01Z,0.0307066864969347,5.683333333333334,TED-Ed,2025-05-27,03:00:01 PM
When should you break a promise? - Sarah Stroud and Michael Vazquez,PT4M49S,193671,6488,467,2025-05-22T15:00:55Z,0.0359114167841339,4.816666666666666,TED-Ed,2025-05-22,03:00:55 PM
Can you survive a Komodo dragon bite? - Achmad Ariefiandy,PT6M5S,764748,14964,622,2025-05-20T15:00:48Z,0.0203805698086166,6.083333333333333,TED-Ed,2025-05-20,03:00:48 PM
What inspired us to create Pandora’s Legacy? #shorts #puzzle #escaperoom #boardgames,PT2M34S,59043,1031,24,2025-05-16T18:32:57Z,0.0178683332486492,2.5666666666666664,TED-Ed,2025-05-16,06:32:57 PM
How much does it cost to fly private? - Rachel Yang,PT5M31S,464353,11568,606,2025-05-15T15:01:31Z,0.0262171236107013,5.516666666666667,TED-Ed,2025-05-15,03:01:31 PM
Behind-the-scenes look at illustrator Senne Trip creating the art of Pandora’s Legacy,PT57S,64280,1259,24,2025-05-14T17:52:03Z,0.0199595519601742,0.95,TED-Ed,2025-05-14,05:52:03 PM
The clever trick used by sports betting apps - Shannon Odell,PT5M50S,369769,11729,452,2025-05-13T15:01:33Z,0.0329421882310307,5.833333333333333,TED-Ed,2025-05-13,03:01:33 PM
It’s not your typical jigsaw puzzle — it’s your next great adventure,PT17S,49122,496,8,2025-05-09T15:18:42Z,0.010260168559912,0.2833333333333333,TED-Ed,2025-05-09,03:18:42 PM
Is this the grossest parasite? - Niko Zlotnik,PT5M49S,253452,6462,311,2025-05-08T15:01:27Z,0.0267230086959266,5.816666666666666,TED-Ed,2025-05-08,03:01:27 PM
